sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
train-0173,train,lhs,2083,73,2312,563,907,3855,266918.18709358247,265536.5017855415,15210.887864467692,768.265854059519,1505.773405176053,50,0.005641329358527838
train-0174,train,lhs,1868,341,2673,357,42,3413,232948.61868245227,231907.39565889645,12261.981025659921,619.3235667160649,1213.8518860784618,50,0.005210813839309105
train-0175,train,lhs,2159,892,85,1021,1670,3668,308128.93987368915,306381.33851136465,20200.679384358744,1020.2883840896685,1999.7284875467744,50,0.0064899080507222736
train-0176,train,dr-edge-mastery,2284,147,170,2793,187,3297,272151.59701877297,272840.3167483374,17868.083529435793,902.4745021765507,1768.8175220158487,50,0.0064993832165307335
train-0177,train,lhs,2022,349,1415,91,1616,3471,275509.2515509802,276279.91346298886,17496.486250370745,883.7060053267388,1732.0319441299573,50,0.006286656198946054
train-0178,train,lhs,1653,1599,345,1232,305,3481,276964.68265730486,277165.4847645211,15656.44182127133,790.7697272195442,1549.880186101912,50,0.005595948809183069
train-0179,train,lhs,2163,183,2824,371,92,3470,243123.34422335398,243670.80868127535,13206.243195101693,667.0160083753647,1307.3273541069036,50,0.005377218540173915
train-0180,train,lhs,2105,1620,749,54,933,3356,292171.37681689294,291988.0819529394,16522.47251659617,834.5108827466796,1635.611275615266,50,0.0055981229011366224
train-0181,train,lhs,1905,629,317,1996,158,3100,267793.59406937496,267046.3498296351,15795.91440807675,797.8141566423827,1563.68701406843,50,0.005839150183941066
train-0182,train,lhs,2108,816,1280,741,538,3375,286082.66645918693,285246.7597445234,15632.127652936022,789.541676268915,1547.4732504664316,50,0.005409182141719156
train-0183,train,lhs,1745,327,1028,2051,286,3692,277729.2071593084,277513.89475161204,16059.318289483514,811.1180616947813,1589.7621888364306,50,0.005724144770717349
train-0184,train,dr-edge-versatility,1872,289,141,373,2282,3085,239907.8176502672,240690.91372511498,14820.120571705545,748.5291253039461,1467.0901276253462,50,0.006115224347395134
train-0185,train,lhs,1859,2136,1007,386,37,3566,286302.8227559412,286768.85160038463,16059.499144920273,811.1271962737633,1589.780092282257,50,0.00555279223927689
train-0186,train,lhs,2035,867,368,133,1986,3354,272188.8184332586,271520.84148916166,17692.33093303122,893.5976555530638,1751.4192223298157,50,0.006434574470807176
train-0187,train,lhs,2046,30,1370,364,1215,2979,252107.1524157384,251836.33636882433,13745.34010328543,694.2445140534663,1360.6942446124842,50,0.00539728536685316
train-0188,train,lhs,2021,411,708,772,889,2780,278143.9904809179,277668.37582046125,17318.30472542238,874.7064792857994,1714.3931972039668,50,0.00616368951290207
train-0189,train,lhs,1703,1876,337,201,746,3160,251527.25934333468,252000.501405314,14061.153091863702,710.1954787542153,1391.9575609584804,50,0.0055340226923812595
train-0190,train,lhs,1651,434,310,1718,588,3050,247983.68736671473,248098.8727749065,15389.717977817527,777.2981387616638,1523.4763578982165,50,0.006143453926650108
train-0191,train,lhs,1843,108,2418,173,177,2876,210354.64773398865,209695.97502875447,11153.830401590925,563.353508083544,1104.1525868974975,50,0.005249004948508637
train-0192,train,dr-edge-crit,1810,1942,261,420,166,2789,246379.18324694363,245947.12636726894,14381.036132142654,726.3520121090593,1423.623784463032,50,0.0057781820919348805
train-0193,train,lhs,1967,2111,20,823,733,3687,289033.49024925695,288874.97654350003,15793.095538508524,797.6717822290276,1563.4079653458105,50,0.005409089320402135
train-0194,train,lhs,1693,2394,303,562,335,3594,260086.3660216677,259168.88115986623,14577.38503469155,736.2691292855493,1443.0609769680323,50,0.005548391478728306
train-0195,train,lhs,1916,104,591,1989,54,2738,254451.57440754242,253550.93687687782,15227.50685888604,769.1052400344987,1507.4185714568705,50,0.005924186458530272
train-0196,train,lhs,1975,594,1187,1080,646,3507,304418.6600751722,303873.8167067763,19481.02926627872,983.9405641913769,1928.4880695979944,50,0.006334986393809695
train-0197,train,lhs,2191,207,112,1968,1039,3326,285801.1353220827,285171.2455836054,18967.633862945055,958.0101805394313,1877.665451512346,50,0.006569832024622004
train-0198,train,lhs,1977,1070,1940,310,318,3638,271015.400527586,270158.71608614956,14030.321474182274,708.6382469015374,1388.9054426103003,50,0.005124821098382293
train-0199,train,lhs,2230,219,1648,338,1068,3273,266090.21858408034,266285.0805376811,14954.640049246722,755.3233849304487,1480.406631800809,50,0.005563551488958711
train-0200,train,dr-edge-haste,1910,231,2312,137,90,2770,216673.5828015512,216235.1609189875,11674.261148242445,589.639230233206,1155.6716556412996,50,0.0053336989248927765
train-0201,train,lhs,2074,811,821,450,834,2916,281619.71739007067,281248.39054482325,17159.811558849124,866.701365510394,1698.7034625050715,50,0.006031905287910655
train-0202,train,lhs,2185,184,2814,280,345,3623,245627.5479536481,246370.58174520024,12569.4135296698,634.8512530262467,1244.2855920231448,50,0.0050657412101754624
train-0203,train,lhs,1738,1423,385,602,334,2744,251046.8296418144,250455.33673283402,13869.334819961201,700.5071929815192,1372.9688697636468,50,0.005468975137915722
train-0204,train,lhs,1971,138,321,894,1338,2691,252969.52202902106,251766.66356040802,16277.929775818457,822.1596091542606,1611.4032242001929,50,0.006369950068590991
train-0205,train,lhs,2134,549,2298,118,398,3363,249645.03021869325,249708.66792443622,12898.982377507908,651.4969935386869,1276.910643937989,50,0.005114905122763284
train-0206,train,lhs,1767,419,15,3125,161,3720,251744.70464618152,251604.81922004346,15485.305853355872,782.1260555468339,1532.9389009217007,50,0.006089259764475258
train-0207,train,lhs,1666,1048,320,1029,488,2885,258036.12361094565,256903.6354305593,15489.634170086527,782.3446685547888,1533.3673745440342,50,0.0059424523709555145
train-0208,train,dr-edge-mastery,2066,291,246,2044,82,2663,255912.24530108666,255006.77883150123,15427.86346469898,779.224776793488,1527.2524990535107,50,0.005967875813276004
train-0209,train,lhs,1689,464,2630,460,90,3644,233632.5910846684,233893.34537673357,12950.940840001234,654.1212921936196,1282.0541747886143,50,0.005487480016535869
train-0210,train,lhs,2178,907,66,60,2832,3865,278472.7451370966,278116.8019834926,18242.247561102442,921.3726396099496,1805.857190776618,50,0.006484861525272663
train-0211,train,lhs,1671,242,227,1784,871,3124,249352.35307161053,247655.16645287568,17447.567212165908,881.2352207807556,1727.1892954041255,50,0.006926701409182614
train-0212,train,lhs,2240,593,224,2373,187,3377,290643.51476571464,290363.0428084965,17568.011544324385,887.3185782110945,1739.1124568779592,50,0.00598366166291322
train-0213,train,lhs,1920,177,1449,2226,10,3862,295328.4426194492,294999.4342309266,16053.22907705275,810.8105100232187,1589.1593986365156,50,0.005380990007400863
train-0214,train,lhs,2012,2655,266,329,326,3576,268817.51984905754,269697.909530436,14838.637653996197,749.4643791936252,1468.9231915663308,50,0.005464387858317936
train-0215,train,lhs,2014,311,1202,1554,141,3208,285633.11199664365,285438.54169313825,16673.153181512713,842.1214056006927,1650.527626319263,50,0.005778488406969629
train-0216,train,dr-edge-versatility,2216,225,237,178,1989,2629,244256.55186709008,244478.01586117523,15889.169907765441,802.5242706575838,1572.9186679053937,50,0.006439617098833372
train-0217,train,lhs,2048,1353,1810,695,17,3875,301449.47935801547,300773.0152821532,14976.141636485334,756.4093790834985,1482.5351412291511,50,0.0049180219000093985
train-0218,train,lhs,1649,171,1769,1229,248,3417,239950.068074689,238922.24808472864,12862.148955412775,649.6366247859887,1273.2643881831207,50,0.005306372273196409
train-0219,train,lhs,1676,467,1088,602,989,3146,247825.20710552533,247440.53955609925,14394.129970345388,727.0133508079816,1424.919984495077,50,0.005749697543431642
train-0220,train,lhs,1784,1099,406,312,1471,3288,269053.3967655797,269860.35158968234,17215.024713421375,869.4900509395897,1704.1691855129295,50,0.006333944138968573
train-0221,train,lhs,1920,1088,867,210,863,3028,275714.322422526,274629.9643679333,15643.019111447727,790.0917779953892,1548.5514300386321,50,0.005616507029567771
train-0222,train,lhs,2024,117,1015,1671,154,2957,270561.3852913754,271775.65146807453,16035.96170692664,809.938376129688,1587.450047614741,50,0.005867245416063973
train-0223,train,lhs,1696,810,617,369,1073,2869,250380.7446303302,249367.42814526934,15338.482033126083,774.7103327665341,1518.404351346537,50,0.006064381482642987
train-0224,train,dr-edge-crit,1721,2812,361,187,368,3728,251881.2676955642,252158.64942553375,12999.26819213883,656.5621920802828,1286.8382506584626,50,0.005108908107504831
train-0225,train,lhs,1846,215,1173,408,926,2722,234286.40048399032,233998.68548093823,13126.5751633884,662.9921651276321,1299.4407662584172,50,0.005546377269760533
train-0226,train,lhs,2150,236,1378,65,1611,3290,275118.1774087768,274329.72962427896,15893.846824270708,802.7604906130065,1573.3816505106572,50,0.00571893018967224
train-0227,train,lhs,1871,783,2424,302,143,3652,250394.78127993236,250052.71764205667,13682.777710744647,691.084636052549,1354.5009975324003,50,0.005409461773159389
train-0228,train,lhs,2038,58,1239,685,992,2974,257017.32242434108,257419.8076684453,14354.91060498839,725.0324737224269,1421.037536747868,50,0.005528956271677691
train-0229,train,lhs,2068,694,53,23,3098,3868,263521.361413808,263773.0349544222,17584.489192696587,888.1508251326653,1740.7436308712054,50,0.006605702177356745
train-0230,train,lhs,1956,928,335,1820,274,3357,287773.55404614075,288188.49914725835,17155.803472414053,866.4989265748353,1698.306689482132,50,0.005901538433965446
train-0231,train,lhs,1893,276,2005,830,698,3809,262924.27901590447,262630.35256415163,14384.982109979446,726.5513140866883,1424.0144091614056,50,0.005416062809000861
train-0232,train,dr-edge-haste,1627,193,2339,87,145,2764,199346.18743389277,198988.4038374165,10992.527444103132,555.2064784360394,1088.18470220033,50,0.005458768568429201
train-0233,train,lhs,1684,1155,564,956,297,2972,263813.16917588416,262549.44989200024,14580.631878327697,736.4331196535901,1443.3823921833462,50,0.005471229494313241
train-0234,train,lhs,2192,274,425,1889,54,2642,268710.2991343095,267729.0159146034,18718.535674796083,945.4288221093298,1853.0064421018265,50,0.006895926386415274
train-0235,train,lhs,2031,469,761,884,1702,3816,306463.2450273742,305499.94402799814,18364.009010681577,927.522521515986,1817.9107378269669,50,0.00593190461604812
train-0236,train,lhs,2195,35,1388,1334,768,3525,311187.7801802729,309583.90608755377,17742.79884636137,896.1466701064982,1756.4151990528303,50,0.005644229339710347
train-0237,train,lhs,1787,676,1176,2020,27,3899,301758.3945684929,299724.00583921734,17693.616596341464,893.6625913562779,1751.546494165479,50,0.005804466505961326
train-0238,train,lhs,2257,161,640,1844,669,3314,300549.5015749348,300589.1086720946,17671.561838397334,892.5486578634406,1749.3632246373772,50,0.005820549411895183
train-0239,train,lhs,1731,1,2079,867,244,3191,229127.3150590473,229196.0304576109,11612.984163088582,586.5442751094229,1149.605655062228,50,0.005017322595370039
train-0240,train,dr-edge-mastery,2208,328,152,2507,179,3166,269378.821345537,268268.13301361795,16778.249177473568,847.429554987798,1660.9314079471596,50,0.006165783188340011
train-0241,train,lhs,1755,294,1251,155,1050,2750,226583.51801297482,226143.09008976477,13531.968271308033,683.4676091030796,1339.5718990355513,50,0.00591204475410627
train-0242,train,lhs,1617,503,189,94,1990,2776,218943.06956075094,218743.37118925853,14328.262838762972,723.6865582794649,1418.3995909522566,50,0.006478394560731634
train-0243,train,lhs,1625,150,2495,197,430,3272,211413.0597968135,211538.21281468953,10623.446454864035,536.5650734147533,1051.648219721189,50,0.00497437679929478
train-0244,train,lhs,1798,1607,335,1346,547,3835,300631.919913014,300406.03289054486,16576.4640526528,837.2378671232739,1640.9560667821634,50,0.0054583560762841285
train-0245,train,lhs,1655,1633,438,247,338,2656,237075.9261316167,237811.83209609395,12900.728649511244,651.5851935940694,1277.0835128700498,50,0.005386812291354523
train-0246,train,lhs,1645,135,1898,274,601,2908,215292.13638930186,215382.540805051,12431.34270415046,627.8776232399074,1230.6175287943452,50,0.005716035659421772
train-0247,train,lhs,1991,2712,431,512,29,3684,281953.5650010586,281438.49766284035,14026.172233907293,708.4286786204509,1388.4946963268867,50,0.0049245509498050625
train-0248,train,dr-edge-versatility,2161,212,99,142,2184,2637,238012.52164422584,239010.35935859958,17350.832374045585,876.3493736370513,1717.613210964252,50,0.007216482557718917
train-0249,train,lhs,2213,183,143,1181,1322,2829,276994.09046453825,276863.3311849737,18791.217906337726,949.099829166106,1860.2014837232898,50,0.0067156720946775555
train-0250,train,lhs,1640,1276,833,225,673,3007,254282.8967418831,253912.0082745213,13118.161638977988,662.5672179730407,1298.6078851397158,50,0.005106941527639996
train-0251,train,lhs,1680,38,196,609,1843,2686,225220.2235630576,224853.11329546603,15416.86357414499,778.6691984218426,1526.1635854540136,50,0.006776316803658244
train-0252,train,lhs,2084,1170,471,181,1312,3134,283592.9906316711,283743.7587762736,17572.514898242916,887.5460319320858,1739.5582579794493,50,0.006133995957039634
train-0253,train,lhs,1978,380,660,466,1352,2858,259919.81737016016,260287.2378123532,16757.53387808598,846.3832743684214,1658.88073561455,50,0.006382278782737389
train-0254,train,lhs,2037,1076,241,815,800,2932,280691.6263398249,279764.95592535025,16301.368139240725,823.3434252768177,1613.7234611657511,50,0.00574909726452639
train-0255,train,lhs,1931,1031,493,1317,21,2862,282264.11466495635,282332.34990083665,16731.91465781104,845.0893083409129,1656.3446088022908,50,0.00586806654741907
train-0256,train,dr-edge-crit,2015,2628,603,376,158,3765,287466.872692775,287010.66085021157,14564.429555298415,735.6147787618058,1441.7784735076616,50,0.005015459555399054
train-0257,train,lhs,1735,822,4,1561,1292,3679,288999.7387112669,288147.7120575887,18866.418875095715,952.8980516632896,1867.6458630263394,50,0.00646244827540229
train-0258,train,lhs,2129,2208,768,169,341,3486,287048.43157370086,287968.66047246475,16088.535745001149,812.5937660466054,1592.654516219117,50,0.0055483825760260135
train-0259,train,lhs,2030,373,1929,787,712,3801,274555.91627149796,273930.54840230645,15835.347411967243,799.8058241033488,1567.5906105628342,50,0.005709549558614148
train-0260,train,lhs,2201,1410,321,1448,282,3461,318611.6354671548,318815.7627264725,18968.144814318304,958.0359874809227,1877.7160321882425,50,0.005893432075809464
train-0261,train,lhs,1888,730,498,223,1869,3320,263517.68856324634,264252.24278667435,15626.777342254256,789.2714447714485,1546.943606463674,50,0.005870359651748369
train-0262,train,lhs,1927,1938,127,15,902,2982,251640.65069894787,252509.32869834144,15296.064348443062,772.5679161607057,1514.2052919573714,50,0.006017331809274734
train-0263,train,lhs,1706,44,644,717,1362,2767,243828.46731721447,242854.95525439683,15399.189373342222,777.7765164761505,1524.4139609900326,50,0.006251993369612622
train-0264,train,dr-edge-haste,2253,471,2389,81,451,3392,255576.31477703547,254504.0361836307,14426.817724233324,728.6643316962613,1428.1558475767035,50,0.005587982003819976
train-0265,train,lhs,1984,791,442,1063,779,3075,287904.6670205788,286985.71092762373,17143.35878669483,865.8703750275643,1697.0747510865076,50,0.005894571868698482
train-0266,train,lhs,2049,1026,1045,74,704,2849,259488.20908775085,259050.27138908877,14741.233151203669,744.5447088762895,1459.2808149242678,50,0.005623688336570177
train-0267,train,lhs,2260,176,712,1544,679,3111,296259.90254177095,297182.15736947197,18488.364038646843,933.8033989123347,1830.2210313205792,50,0.006177754787664957
train-0268,train,lhs,1964,487,1776,51,573,2887,234204.2982426226,233945.496772886,13370.825777752369,675.3286841080424,1323.6198991653343,50,0.005651561090455043
train-0269,train,lhs,1823,696,2030,110,373,3209,236185.44011629658,235363.21070254984,12797.532061721631,646.3729788068302,1266.8677596028456,50,0.0053638689962389125
train-0270,train,lhs,1884,1358,147,1785,130,3420,288467.7847385727,289096.9578565754,17133.823271845617,865.3887587981368,1696.1308006220415,50,0.005879792789198904
train-0271,train,lhs,1999,197,754,409,1457,2817,258237.79125698225,257700.10851379292,16604.329511019274,838.6452853069742,1643.7145557346257,50,0.006365120100097599
train-0272,train,dr-edge-mastery,2020,471,316,2665,398,3850,285671.5621293568,285214.9019420578,18057.50233185176,912.0415964388767,1787.5686822150194,50,0.0062574260766130405
train-0273,train,lhs,1990,62,1184,1171,194,2611,260634.0384017059,260317.01018978268,14642.357645973902,739.5507417162028,1449.4928191461831,50,0.005561410274862609
train-0274,train,lhs,2228,681,112,930,2104,3827,304726.5430784731,304671.2774849717,19311.485956506196,975.3773339024509,1911.704446632937,50,0.00627350813394892
train-0275,train,lhs,1783,110,808,898,1105,2921,258749.43044763643,259407.4699489091,15639.85246009909,789.9318379495124,1548.2379533088892,50,0.005983541492750102
train-0276,train,lhs,1896,891,1679,599,337,3506,267966.7803316451,266918.3678113927,14661.25461208159,740.5051826361026,1451.3634889753873,50,0.005416206767044515
train-0277,train,lhs,1961,125,421,1448,1226,3220,280132.74192014337,279572.7389685852,16933.26749223309,855.2591622431245,1676.2771561874954,50,0.005983867307682823
train-0278,train,lhs,1899,337,110,1409,1634,3490,277890.0545504704,277590.2560008947,18113.50868625371,914.8703445093879,1793.1129265570164,50,0.006452598418671912
train-0279,train,lhs,1885,1150,631,858,541,3180,289052.72194324207,289250.2329349075,15319.135298510057,773.7331751064762,1516.489157524757,50,0.0052464102303888096
train-0280,train,dr-edge-versatility,2003,133,294,181,3277,3885,255324.0027926433,254639.37536481116,16979.1792430979,857.5780558411711,1680.822104125662,50,0.006583094757020204
train-0281,train,lhs,2175,2253,9,200,732,3194,271512.92992447485,272486.2264153239,15795.797658123498,797.8082598792652,1563.6754566250893,50,0.005759119674558584
train-0282,train,lhs,2287,391,830,1942,64,3227,305024.5496719191,304102.2975671512,17770.21378731728,897.5313337247663,1759.129089876542,50,0.005767172156367876
train-0283,train,lhs,1997,2421,445,691,15,3572,289842.571768139,290142.86443497246,15150.037594746182,765.1924513197256,1499.7496464934009,50,0.005174359437071007
train-0284,train,lhs,2101,532,1896,361,161,2950,248136.32032136217,248387.46757528174,14512.294303361545,732.9815508915609,1436.6174417166067,50,0.005789629828700767
train-0285,train,lhs,1859,79,1038,301,1306,2724,246677.24112608857,245222.41414805318,14977.563051424713,756.4811713793923,1482.6758515435329,50,0.006010590376214181
train-0286,train,lhs,2172,744,1563,6,831,3144,267368.1432427254,267929.01050190435,13929.809285467552,703.5616147421031,1378.9554264106405,50,0.005157515812041902
train-0287,train,lhs,1691,92,450,1507,1047,3096,257173.0449508636,256284.15683188537,15528.695958341308,784.3175867948052,1537.2342232406227,50,0.005977431357684987
train-0288,train,dr-edge-crit,2298,2871,384,430,92,3777,298118.13888918795,298660.25688333315,15978.958645282097,807.0592867413128,1581.8071361027528,50,0.005305974141649659
train-0289,train,lhs,2232,613,882,674,513,2682,268115.8051963087,266241.6275812731,16412.824736507824,828.9728335436423,1624.7568986278905,50,0.006059907201062906
train-0290,train,lhs,2060,1057,1602,338,216,3213,266042.6221700925,265660.35743605933,13958.210023622085,704.9960686378012,1381.7669043849382,50,0.005193780203765678
train-0291,train,lhs,1611,147,1582,575,1077,3381,238462.20280940383,238973.24258820806,13693.69727814015,691.6361574920477,1355.5819596909987,50,0.005684682703256237
train-0292,train,lhs,2094,1102,542,1567,559,3770,324497.34566346614,323942.9535881614,20514.96461704242,1036.1621854651985,2030.840566554347,50,0.006258419656413822
train-0293,train,lhs,1883,692,1369,440,1020,3521,268879.9106325241,268194.4850026837,14549.64794157503,734.8681945260425,1440.3151952934916,50,0.0053567229768309394
train-0294,train,lhs,2033,401,339,1590,740,3070,275953.0828516692,275008.9492854962,18066.351686651054,912.4885563522843,1788.4447075482199,50,0.006480973827386258
train-0295,train,lhs,2124,935,1237,311,119,2602,255223.97288494842,253798.76997185062,14372.753379539903,725.933669928181,1422.803848854933,50,0.0055747265148024085
train-0296,train,dr-edge-haste,2270,316,2498,406,90,3310,254337.92341366687,254528.17620429973,13878.408341407032,700.965475020347,1373.867086054909,50,0.005401739023481718
train-0297,train,lhs,2140,1657,69,319,865,2910,272654.76851727394,273102.4635598498,15522.192759144786,783.9891256340003,1536.5904511948395,50,0.00563566322185005
train-0298,train,lhs,2136,605,331,934,950,2820,283395.65061584406,283186.33526011265,18390.806532314302,928.8760007492355,1820.5635083791346,50,0.006424105325621221
train-0299,train,lhs,1636,904,493,957,449,2803,256502.7459360214,256130.93894241043,14294.605254917416,721.9865935812115,1415.0677213672138,50,0.005516774162410602
train-0300,train,lhs,1724,191,1677,940,703,3511,248715.75728111147,248614.50086522984,13827.133612009195,698.3757101017244,1368.7912400837333,50,0.005503435950528274
train-0301,train,lhs,2147,901,14,696,2020,3631,295034.17935662024,294990.0381525638,17997.960643935527,909.0342870611009,1781.6744641415967,50,0.006038874777244069
train-0302,train,lhs,1902,650,266,522,1700,3138,259808.27428747437,259993.1206986117,17492.312223819292,883.49518514964,1731.618744175446,50,0.006664986898221082
train-0303,train,lhs,2205,18,1637,1484,162,3301,291030.44551926735,290572.1122000975,17627.49577649586,890.3229856355321,1745.0009872273517,50,0.005995939648561016
train-0304,train,dr-edge-mastery,2153,279,371,1996,168,2814,268847.76873830846,269075.6330162795,16992.22832842752,858.237134178661,1682.1138739307055,50,0.006256752220131106
train-0305,train,lhs,1881,119,1027,950,1442,3538,286516.73436385335,286505.46138568746,16824.09405719997,849.7450710833139,1665.469736102005,50,0.005812818367484922
train-0306,train,lhs,1710,811,850,1724,363,3748,293683.20392179757,293676.67104395275,18551.726166516844,937.0036696471409,1836.4934467043572,50,0.006253314531373001
train-0307,train,lhs,1986,182,1304,660,778,2924,247918.89740617253,247791.49138194456,13859.261681771559,699.9984226728246,1371.9716982817602,50,0.005533953694679516
train-0308,train,lhs,2069,266,1735,189,1239,3429,258778.80497670872,257510.8718715424,14739.331284163563,744.4486500847913,1459.0925431524495,50,0.005638377313334353
train-0309,train,lhs,1656,352,992,400,1808,3552,259755.4480784275,260037.50695796695,14997.99451412784,757.5131160813168,1484.6984259942383,50,0.005715754710738409
train-0310,train,lhs,2152,273,959,576,2015,3823,301328.4141173889,301677.9228053714,17743.018749206272,896.1577768774149,1756.4369679238214,50,0.005828978900209404
train-0311,train,lhs,2261,1654,78,1688,377,3797,330270.2844363887,329009.1360894616,18727.637024875556,945.8885097064118,1853.9074132366463,50,0.005613303710929876
train-0312,train,dr-edge-versatility,1718,373,479,147,2758,3757,247803.032414954,248074.18157933018,15115.55278465001,763.4507053863731,1496.3358871922976,50,0.00603840829795269
train-0313,train,lhs,2029,455,1614,910,60,3039,259674.79595605354,260469.58476106598,14309.699855570436,722.7489860441439,1416.5619831373083,50,0.00545513852402157
train-0314,train,lhs,2079,485,264,2045,472,3266,276530.65197974286,276041.89424630225,18945.723317084117,956.9035308567336,1875.4964579897942,50,0.006782237139220222
train-0315,train,lhs,1952,72,438,2429,619,3558,275185.1202948508,274695.1103278765,16082.045126789948,812.2659403215173,1592.0119896044537,50,0.005785240088194707
train-0316,train,lhs,2005,2186,255,262,245,2948,255118.32094412573,255297.8115647311,14505.164527702642,732.6214428403645,1435.9116429054059,50,0.005628414445467793
train-0317,train,lhs,2295,1731,236,196,569,2732,270601.3440876821,270602.52418824576,15989.132730277373,807.5731556336362,1582.8143006249286,50,0.005849247741031376
train-0318,train,lhs,1763,2482,337,390,157,3366,255253.9647795318,254618.37732732762,14161.066133096792,715.2418493959931,1401.8482656733895,50,0.0054919745003146
train-0319,train,lhs,1771,1585,168,448,975,3176,262920.46965481085,262191.2607155026,14450.538565848947,729.8624151221085,1430.5040479428792,50,0.005440824177063858
train-0320,train,dr-edge-crit,1819,2228,165,355,264,3012,243503.18074830435,243734.70156880625,14135.948459244852,713.9732152882546,1399.3617885115607,50,0.005746790593088814
train-0321,train,lhs,1972,657,823,1033,476,2989,286421.2452304133,285995.4607052122,16437.248464447493,830.2064180899278,1627.174679911567,50,0.005681054415508097
train-0322,train,lhs,2127,1028,1125,401,1285,3839,323570.8330368639,324603.18048056733,17814.346547970985,899.760374748389,1763.4979300048412,50,0.005450114008897486
train-0323,train,lhs,1658,337,425,1013,967,2742,246458.81922047772,246277.4691427699,15912.14694405112,803.684786241096,1575.1932366535837,50,0.006391303998111115
train-0324,train,lhs,2103,972,1366,961,124,3423,292596.51730103634,292560.36128333793,16522.794102733576,834.5271252994291,1635.6431104336862,50,0.005590097672799241
train-0325,train,lhs,2063,1761,198,813,335,3107,277498.05872537877,277917.6367760396,16284.909695929564,822.5121483573108,1612.094188341616,50,0.00580938906652676
train-0326,train,lhs,2058,13,368,2530,878,3789,292838.2352998143,293191.1683958253,16818.347615931925,849.4548319698621,1664.9008778924826,50,0.005685394450584364
train-0327,train,lhs,1779,1200,942,152,1515,3809,291199.2604520338,290483.6379602288,16503.042469173775,833.5295171544543,1633.687834397985,50,0.005610205987000043
train-0328,train,dr-edge-haste,2234,340,2326,181,116,2963,239485.54444835344,238205.0757002769,14386.126423044225,726.609110624396,1424.1276882937939,50,0.005946612316723426
train-0329,train,lhs,1793,1008,1288,136,458,2890,240652.66808788694,240146.09858415974,13292.415571693055,671.3683706495584,1315.8578274157755,50,0.005467871342840135
train-0330,train,lhs,1802,397,2040,81,948,3466,240050.75707555894,240532.15291725553,13107.68706166324,662.0381719266607,1297.5709739421882,50,0.0054054025479859736
train-0331,train,lhs,2090,1263,49,712,670,2694,270000.852844477,270183.95143873774,16125.925919504312,814.4822550423866,1596.355886637689,50,0.005912410534337108
train-0332,train,lhs,1677,308,943,2130,205,3586,268491.95872475835,267925.2442169274,16414.122251467114,829.0383679455283,1624.8853436953923,50,0.006051895749180056
train-0333,train,lhs,2284,162,2617,202,757,3738,260673.88752817005,260193.4049104666,14694.282246456152,742.1733300813029,1454.6329978903318,50,0.005580278913564501
train-0334,train,lhs,1987,569,496,136,1817,3018,255372.88717237825,254651.33447473546,16749.530203848248,845.9790277735708,1658.0884268474188,50,0.006492813098550274
train-0335,train,lhs,1833,133,1990,92,534,2749,215128.30191387906,215068.30088995703,11507.907200029938,581.2370870290475,1139.2037575609008,50,0.005295462044863586
train-0336,train,dr-edge-mastery,1863,538,256,2897,103,3794,274666.841640619,275208.9947985312,17841.637186645672,901.1387601533736,1766.1995157566244,50,0.006430333946416307
train-0337,train,lhs,1843,2234,122,127,864,3347,256391.47647683474,256805.95640194629,14640.25827110553,739.44470727294,1449.2849954561752,50,0.005652625490407516
train-0338,train,lhs,1765,1214,1067,366,14,2661,258082.36740650164,257544.81403297465,13011.733169042021,657.1917684871099,1288.0721977419068,50,0.00499093452484138
train-0339,train,lhs,1874,2076,210,601,196,3083,259879.73380250286,260144.58496069536,14508.385149387503,732.7841087998646,1436.230462327678,50,0.005526519676286685
train-0340,train,lhs,2219,780,894,248,725,2647,261389.07342577865,260491.18211205676,15388.063052047479,777.2145523877809,1523.312531615735,50,0.005827759024702611
train-0341,train,lhs,1737,907,436,638,1518,3499,274785.70372408774,274272.643581227,18001.278966316127,909.2018876509214,1782.002955261578,50,0.006485064292321725
train-0342,train,lhs,2146,1238,418,732,1415,3803,322255.8237852895,321799.04358820873,21849.666859065954,1103.574828765179,2162.9669195835245,50,0.00671195602976799
train-0343,train,lhs,1944,170,104,1001,2354,3629,268624.4694977094,268268.13523283275,17935.683335605638,905.8888079872359,1775.5094384399638,50,0.006609634043242303
train-0344,train,dr-edge-versatility,1879,305,460,277,2395,3437,254267.16031836107,254834.05496303082,18252.23759541505,921.8772125390018,1806.8461355455725,50,0.007106093186722458
train-0345,train,lhs,1995,3100,368,18,327,3813,263651.11608891253,263765.53911269567,14351.820998374273,724.8764250232811,1420.7316869175722,50,0.005388680723196525
train-0346,train,lhs,1700,35,733,1382,702,2852,252880.8192840897,252825.366512105,15019.077240252818,758.577954553379,1486.785471049758,50,0.005879392020552904
train-0347,train,lhs,1890,107,217,15,3514,3853,238681.24825193133,237734.80164008765,15601.863766192884,788.013119158834,1544.477333581032,50,0.006470878399089044
train-0348,train,lhs,2203,828,183,1203,399,2613,274306.0447387707,273578.7236205703,18443.58283089632,931.5416063644693,1825.7879993842969,50,0.00665602539354554
